spotify_id,name,artists,album_release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0xvXkJobjgjyjDCp7PksqK,Verano Maldito,"El Reja, Tussiwarriors",2024-12-30,0.791,0.879,-4.288,0.205,0.0778,0.0,0.379,0.797,103.024
6kPCcIAGoTeRrh8qrmKa90,Piel,"Tiago PZK, Ke Personajes",2024-07-04,0.646,0.907,-1.617,0.0593,0.422,0.0,0.14,0.816,168.004
0c82YIGpQ5dCaXpTNCk4sb,Alegría,"Tiago PZK, Anitta, Emilia",2024-07-04,0.575,0.658,-2.34,0.101,0.0463,2.24e-05,0.0627,0.884,84.273
6JAaPxRPeElmUGPqyIkhCS,FINGI DEMENCIA,"RAMKY EN LOS CONTROLES, The La Planta",2025-01-09,0.624,0.828,-2.859,0.0579,0.11,0.0,0.474,0.423,84.883
5rQSQlZXXjMcevPGoAfE1z,Un Besito Más,"Salastkbron, Diel Paris",2024-03-14,0.693,0.641,-5.775,0.0359,0.368,0.0,0.294,0.514,92.01
5AkLEnorFvb7WIJOGqKYVT,Si Un Día Estás Sola | CROSSOVER #7,"Big One, Emanero, Valentino Merlo",2024-09-03,0.63,0.507,-4.865,0.0647,0.0386,0.0,0.0666,0.744,183.896
2N0hVk2Ant8751xPZUjCV2,Loquita - Remix,"ECKO, Los Turros, DobleP, Cristian Di Marco",2024-05-15,0.724,0.742,-5.551,0.0593,0.208,0.0,0.283,0.785,90.038
0sf2srhosDzfozt7AfF1vO,Tan Nervioso,LA NUEVA ESCUELA,2024-06-28,0.731,0.806,-4.169,0.0437,0.127,0.0,0.292,0.922,125.034
4xXvGEiTkoaIkOMWa4u3Mn,COLOCARTELO,"Renzo ED, elaggume",2024-10-24,0.857,0.701,-3.483,0.063,0.434,0.0,0.0395,0.812,96.046
5aPEnoEm93k5vytdyytOlm,Quiero Besarte la Boca,LA NUEVA ESCUELA,2024-11-26,0.737,0.892,-2.933,0.0816,0.274,0.0,0.569,0.739,96.627
5DSMm0BZXlSvqArsTX00Ge,DOCTOR,"Luck Ra, Nicki Nicole",2024-08-29,0.651,0.762,-2.969,0.0315,0.0834,0.0,0.0701,0.721,90.989
0SoBfYjQHvL6cuWHtPUYnq,Hoy,"Valentino Merlo, The La Planta",2024-05-22,0.451,0.711,-4.612,0.0426,0.24,0.0,0.154,0.661,176.161
4dLLdfiniBhDP9dlJQIOi4,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",2024-05-23,0.672,0.702,-4.662,0.0314,0.168,0.0,0.0445,0.615,90.039
1gRaHuKLW9Uo9qYkb7MvGP,Angelito,"Bad Gyal, Trueno",2025-01-16,0.917,0.68,-3.997,0.0644,0.166,0.0,0.262,0.908,99.99
1TyBUtMxdmRfXhW3MmbxtQ,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",2024-02-02,0.731,0.855,-5.115,0.0516,0.0943,0.0,0.688,0.966,148.052
5aZ8rf2aPfZrnRWLA7bByo,Pa´Que Te Acuerdes | CROSSOVER #8,"Big One, Tiago PZK, La Joaqui",2024-10-02,0.801,0.677,-4.804,0.0522,0.0604,0.0,0.0717,0.52,100.017
1btMvaVE0HLbzuyvNaPgkh,La Corriente,LA NUEVA ESCUELA,2024-04-05,0.738,0.778,-4.491,0.0521,0.193,0.0,0.0761,0.805,113.005
5IgmWwbNUeZzvYrODLletR,UWAIE - versión cumbia,Max Carra,2024-09-19,0.687,0.782,-4.772,0.0446,0.399,7.37e-06,0.334,0.799,142.481
4lIGf1AhxbdiEpDUwosSLU,Chica Brasileña Remix,"El Turko, El Super Hobby, Mandale Flow",2025-01-16,0.687,0.846,-1.561,0.0683,0.44,0.0,0.0827,0.962,93.879
7JKptWv4YXmievid0HajID,HOLA PERDIDA,"Luck Ra, KHEA",2024-02-02,0.482,0.794,-5.86,0.0835,0.187,0.0,0.744,0.565,154.921
2RmtEc2ZNDCzAU3vH0AbKx,Ojos Verdes,Nicki Nicole,2024-04-24,0.582,0.834,-2.654,0.0394,0.224,2.67e-06,0.145,0.95,167.945
3HlWVKwU0JqJXqJK9DWHnZ,I'm The Problem,Morgan Wallen,2025-01-31,0.545,0.752,-4.989,0.0364,0.665,4.3e-06,0.0993,0.491,92.038
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",2024-10-28,0.505,0.812,-3.986,0.461,0.285,0.0,0.444,0.664,80.09
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,2024-11-22,0.874,0.672,-5.568,0.198,0.0206,0.0,0.0783,0.711,103.921
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,2024-05-31,0.705,0.339,-10.612,0.0278,0.552,0.0814,0.12,0.457,97.989
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2024-08-15,0.644,0.874,-4.723,0.0265,0.0113,0.0,0.227,0.753,128.017
3aSWXU6owkZeVhh94XxEWO,30 For 30 (with Kendrick Lamar),"SZA, Kendrick Lamar",2024-12-20,0.714,0.415,-10.338,0.0634,0.758,0.000112,0.133,0.506,140.059
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,2024-05-31,0.722,0.706,-4.857,0.0292,0.072,0.0,0.067,0.599,80.969
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2024-05-04,0.898,0.472,-7.001,0.0776,0.0107,0.0,0.141,0.214,101.061
637oNhilCI9UlkWkUW4Grt,Enjoy The Show (feat. Future),"The Weeknd, Future",2025-01-31,0.628,0.616,-7.423,0.0526,0.178,4.7e-05,0.331,0.241,119.978
1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,2024-08-30,0.825,0.644,-3.24,0.33,0.0905,0.0,0.0795,0.622,93.292
6s8WSX1MxNThrot8ThI6fG,4X4,Travis Scott,2025-01-24,0.625,0.847,-2.95,0.0454,0.0392,0.000108,0.788,0.221,143.023
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,2024-12-20,0.792,0.55,-8.528,0.0307,0.506,0.0166,0.087,0.972,128.023
4oahRRZECfGud6eL7Lj7CO,Opening Night,The Weeknd,2025-01-30,0.525,0.661,-8.407,0.0578,0.035,0.167,0.377,0.549,89.985
7HDq8aEtkBeZq7gfzYjW28,Tweaker,GELO,2025-01-03,0.584,0.817,-6.504,0.383,0.156,0.0,0.0736,0.814,111.242
2v0AG62ZHtD3I4YmTb3WYM,Niagara Falls,The Weeknd,2025-01-31,0.568,0.559,-6.829,0.0347,0.0748,0.000179,0.192,0.182,97.215
7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Morgan Wallen,2024-10-18,0.619,0.843,-5.348,0.0284,0.00948,0.000118,0.164,0.746,122.064
5M2lX0ZAYSAzCs1xPPi9BX,Fat Juicy & Wet,"Sexyy Red, Bruno Mars",2025-01-24,0.909,0.619,-5.894,0.0615,0.0823,0.0,0.3,0.64,104.013
05vZtu5obzMiZdreJK7HH3,Врубай,Parfeniuk,2024-11-28,0.871,0.628,-4.952,0.298,0.304,0.0,0.0938,0.69,120.052
6zECxDYlNtEybq8hZ9Tp12,ParisLove,FORTUNA 812,2024-11-08,0.614,0.622,-6.989,0.0425,0.00984,3.96e-05,0.171,0.187,140.061
3nNKws5aNnTa3tgQOIS5Sk,гладиатор/рыцарь,fallen777angel,2024-08-23,0.546,0.534,-7.28,0.0334,0.118,0.0833,0.166,0.0934,120.173
1ZbtwhtxORZcaSh5VKjeXJ,Не лякай,"OSTY, Klavdia Petrivna",2024-09-06,0.613,0.597,-5.527,0.0256,0.385,4.02e-05,0.105,0.264,85.931
23cpg22rXsND2u3ElYxQdj,Забий,"Wellboy, Parfeniuk",2024-02-16,0.649,0.711,-6.786,0.0902,0.549,0.0,0.156,0.487,83.086
4GNVBarJ82ABAYZyPYwinT,Рана,CHEEV,2024-07-03,0.654,0.708,-5.912,0.129,0.276,1.22e-05,0.0683,0.449,153.964
0IVAYMUDvpzFxIEuGc71SM,P*RNSTAR,Nessa Barrett,2024-11-15,0.588,0.819,-5.417,0.149,0.125,0.0138,0.361,0.16,100.001
7bBZdL9ZTDKbNN7J1Alla4,Їде дах,"Klavdia Petrivna, Маша Кондратенко",2024-08-13,0.787,0.769,-5.905,0.0794,0.158,0.0,0.149,0.667,119.116
7MJvYs3R3caNUilA5A8h7r,lyin n' dyin,zxcursed,2025-01-31,0.492,0.798,-3.908,0.0402,0.0192,0.0,0.301,0.554,134.92
7Bz3CO5CyU4GAPke4UNPhc,Як ніколи,Okean Elzy,2024-09-20,0.543,0.598,-8.059,0.0458,0.42,0.0,0.171,0.62,159.927
32lug6ypOsehYy8pdAmlpu,ALASKA PUFFER,паранойя,2024-12-20,0.69,0.822,-3.88,0.0829,0.0706,0.0,0.28,0.667,118.934
0BryMsuHUY9EK5wC45PggL,мило материшься,volhey,2024-12-06,0.436,0.686,-10.314,0.0513,0.281,0.301,0.0909,0.641,192.115
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",2024-11-08,0.62,0.843,-5.321,0.0844,0.0062,4.63e-06,0.55,0.237,137.812
6LNfmj0I41Q9b1ePvZldeX,Ау ау,"Sasha Norova, Adam",2025-01-24,0.578,0.607,-7.331,0.0373,0.366,0.000171,0.135,0.823,180.185
12TC6zACzfx6ey8ZAP6R3y,А що?,MONATIK,2024-05-22,0.705,0.777,-5.23,0.182,0.129,0.00034,0.0616,0.82,87.743
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,2024-07-11,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.0826,0.747,151.647
12LGZ1axDaBCZGDlvZ9Hnl,А я все плакала,"DOROFEEVA, LEBIGA",2024-09-26,0.776,0.601,-5.69,0.0381,0.292,1.87e-06,0.125,0.16,100.031
3slzrpqPz7Bfe7Y6pczFyS,Casino,Icegergert,2024-11-01,0.698,0.654,-8.284,0.247,0.0028,0.0,0.112,0.261,89.863
1GaJ8rxMQPzCfdZeMGH82G,Страшный сон 2,Раковая Выхухоль,2024-10-25,0.693,0.456,-10.826,0.332,0.826,3.78e-05,0.324,0.388,153.325
6LP6fWSZmvXcd27Yv2pz9u,Акація,"Chico, Qatoshi, paashee",2024-11-12,0.781,0.948,-4.009,0.118,0.0403,0.0,0.438,0.793,123.073
75LJxqoSy5MSM2xCFzQp8F,Особистий рай,"Геля Зозуля, Adam",2024-08-16,0.778,0.503,-11.176,0.0486,0.671,0.0,0.376,0.563,121.983
2CKbBBLXXWqTopO1vvS8y1,Я тобі брехала,Klavdia Petrivna,2024-02-13,0.787,0.626,-9.2,0.0596,0.474,0.0023,0.166,0.485,105.004
0Obbm6u7fCtroYVl2BAGB5,Поклич мене на танці,Пан Парасоля,2024-12-22,0.542,0.886,-4.352,0.0635,0.00873,0.000314,0.678,0.26,129.999
7DJHeuuTpNjXLu25zCADhQ,Хартбіт,DOROFEEVA,2024-09-26,0.695,0.677,-9.026,0.0399,0.0358,0.0,0.0863,0.33,125.955
35pAZQU6X9WjIlUyuej4DF,Amsterdam,Icegergert,2024-11-01,0.798,0.434,-7.989,0.217,0.184,0.0,0.121,0.16,152.965
0Cu8JdYvV9DdmzLzhxaZLH,HOME SWEET HOME (feat. TAEYANG & DAESUNG),"G-DRAGON, TAEYANG, DAESUNG",2024-11-22,0.633,0.752,-4.5,0.0726,0.00275,1.45e-06,0.0966,0.408,149.947
198zDKzyktXRG1PGpidY9h,DRIP,BABYMONSTER,2024-11-01,0.862,0.687,-5.215,0.0702,0.065,0.0,0.0862,0.704,119.972
3coRPMnFg2dJcPu5RMloa9,Whiplash,aespa,2024-10-21,0.863,0.9,-2.974,0.0448,0.0953,0.0212,0.0786,0.748,126.023
580BvW3DyUNoYFgQgoD2GI,Hold On,"高爾宣 OSN, Patrick Brasca",2024-06-14,0.592,0.671,-5.054,0.0393,0.0152,0.0,0.318,0.207,76.037
30slz6D2PtbwDimGJaEVsH,運轉人生 - 影集《華麗計程車行》插曲,邱軍,2024-02-23,0.532,0.579,-5.021,0.03,0.466,0.0,0.323,0.362,131.92
5HVq8nS0pbM6G7YK8M7DY4,愛情的大壞蛋,Amazing Show,2024-09-30,0.381,0.844,-4.236,0.053,0.00263,0.0,0.203,0.492,167.9
6tI4KMRvGThjCIJyxxMozt,Six Degrees,"Patrick Brasca, Jay Chou",2025-01-09,0.732,0.634,-4.622,0.0253,0.108,1.15e-05,0.128,0.786,89.99
0qdPpfbrgdBs6ie9bTtQ1d,REBEL HEART,IVE,2025-01-13,0.677,0.777,-4.811,0.07,0.0178,0.0,0.0744,0.531,128.014
2SR0alFA2oWYXSoePGTj0V,I’ll Be There,Jin,2024-11-19,0.538,0.738,-2.412,0.0445,0.0351,0.0,0.0898,0.736,148.887
5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,aespa,2024-10-09,0.777,0.781,-4.479,0.043,0.0137,2.77e-06,0.0466,0.382,98.97
0KqCs7XM8rsaRg9Kv8PbUa,Winter Ahead (with PARK HYO SHIN) : Silent Carol Ver.,"V, Park Hyo Shin",2024-12-03,0.35,0.308,-10.966,0.0295,0.876,0.000196,0.112,0.224,73.904
2MbPhDgeXVipowltFneRH2,HER,MINNIE,2025-01-21,0.802,0.784,-4.495,0.0451,0.0337,7.15e-05,0.0971,0.922,131.044
2ASWo8MTESnHQhJhpMSPbF,能遇見，就很不錯了,Firdhaus,2024-06-30,0.473,0.223,-9.585,0.0329,0.856,0.0,0.107,0.367,115.865
4z0vfU3JiAsl99ZHL29hMm,Close to You,Jin,2025-01-26,0.355,0.404,-5.795,0.0354,0.779,2.19e-05,0.101,0.207,126.573
5lKnZbdGCBViitE1Ce5TZh,Supernova,aespa,2024-05-26,0.744,0.747,-4.281,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077
4XsJiRJQAK8TWcZCn0Dxlh,POWER,G-DRAGON,2024-10-31,0.607,0.857,-3.287,0.301,0.164,0.0,0.211,0.732,179.749
1sl9O7VLwGwdw4iXqnkbDP,想念你想我,Eric Chou,2024-11-26,0.463,0.482,-5.676,0.0265,0.655,0.0,0.256,0.416,139.842
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,2024-03-25,0.797,0.668,-5.819,0.0687,0.257,0.0,0.0876,0.69,131.067
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,2024-10-10,0.894,0.725,-4.984,0.0432,0.00434,1.15e-05,0.0815,0.838,116.988
0qjbNZYyuzPh20RksmiJ8C,過了幾天 - 合唱版,"郭家瑋, DIOR 大穎",2024-12-22,0.391,0.473,-8.272,0.0339,0.85,0.0,0.134,0.244,145.842
7GOIrZTegzVty8mhNhRuA0,"IF I SAY, I LOVE YOU",BOYNEXTDOOR,2025-01-06,0.67,0.75,-5.278,0.106,0.118,0.0,0.448,0.833,138.219
6b6KXDbDn0s0Jepxm8a3nr,FOREVER,BABYMONSTER,2024-11-01,0.835,0.703,-4.368,0.0528,0.103,0.0,0.133,0.661,129.995
6kyH1z6IdLo1GH3EcZXHMa,小孩,罗森涛,2024-09-06,0.859,0.326,-8.317,0.0602,0.766,0.0,0.196,0.379,124.097
0kFTS4OH2t44gsLN0a8Khr,任性 (電視劇《難哄》主題曲),Mayday,2024-12-30,0.486,0.673,-7.262,0.0397,0.0962,0.0,0.0916,0.561,136.045
2DbDefRFJ5YOfXCKOeCJJh,Igloo,KISS OF LIFE,2024-10-15,0.916,0.609,-4.457,0.217,0.168,0.0,0.0906,0.873,139.912
21LtZQQMQYwVIxc9O9Ygq8,Cherish (My Love),ILLIT,2024-10-28,0.714,0.821,-3.835,0.065,0.236,0.0,0.164,0.303,142.97
3Xkh1A1o9ecexZDpspT9Va,我想要擁有你 - Netflix影集《影后》插曲,小男孩樂團,2024-11-22,0.626,0.959,-2.707,0.0786,0.474,0.0,0.304,0.617,97.988
2u6IWBiX4p0Pl9N7gZ8iRn,消散对白,丁禹兮,2024-12-15,0.603,0.443,-7.932,0.0656,0.843,0.0,0.133,0.245,125.665
0126WdGxnrNEqzgUb1wgQH,HAVHAVHAV,Lvbel C5,2025-01-23,0.799,0.533,-11.294,0.0833,0.251,0.00084,0.123,0.824,120.092
24QL6OovqvjJ7cDxBd5Fwl,DURULDUM,"Era7capone, KERO",2025-01-17,0.671,0.686,-7.307,0.304,0.759,0.000148,0.411,0.784,93.197
3ff93VTp2DBbNnDEsAW8Cm,SEVMEYİ DENEMEDİN,BLOK3,2024-09-13,0.744,0.439,-11.238,0.0336,0.384,3.09e-05,0.0847,0.529,100.027
4DPjZs1Jjw5mQ41w0xt9KA,NEON,UZI,2025-01-17,0.798,0.601,-9.279,0.0638,0.525,0.0,0.0914,0.335,111.023
3XZDLNS43nxBJ6HmAlVMGp,Gözlerinden Gözlerine,Semicenk,2025-01-31,0.726,0.573,-7.876,0.0928,0.435,9.68e-05,0.0814,0.484,90.019
0E1hVdXGZu0MoE77bYyjie,YANKI X İNTİHAR,"Simge, Era7capone, Ozan Bayraşa, SNOW",2024-11-14,0.571,0.777,-6.673,0.0713,0.0462,2.16e-05,0.63,0.692,91.132
7FfdTwI2i0b5PNeNvqtqCY,Italy Forma,Ati242,2024-10-11,0.488,0.858,-5.768,0.398,0.16,0.0,0.295,0.673,98.02
1lNcnIU4jtqD69Qtfjh8EJ,Sana Güvenmiyorum - Dedub Sessions,"Dedublüman, Aleyna Tilki",2024-11-01,0.378,0.666,-7.385,0.0283,0.0282,5.71e-05,0.456,0.525,89.909
1O3utGlqPaNnTX1ZeRXLQY,UYUZ,BLOK3,2024-09-13,0.732,0.442,-9.389,0.213,0.273,0.0,0.216,0.666,116.153
7wZRlmI91BOt7JF7rMOrej,Ayaza Serdim,Kubilay Karça,2025-01-24,0.586,0.707,-7.907,0.189,0.144,0.0,0.106,0.386,100.03
0QuKutgaaa0Q1WUZEnrZ93,Sönen Sigaralar,Ati242,2024-10-11,0.683,0.605,-7.829,0.0336,0.0643,0.0848,0.151,0.61,125.077
0VOnehekjQz9cvUwLzmYSQ,Sen Kaldın,Semicenk,2024-08-09,0.581,0.732,-4.821,0.0523,0.143,0.0312,0.178,0.345,145.954
7eLW4rL7saxNtZ640Na7vM,PSYCHO,Jeff Redd,2024-12-20,0.718,0.516,-12.046,0.171,0.116,0.00011,0.519,0.497,90.033
5pEpvR03HbLxkBtK73EeJw,Değişmene Rağmen,Ati242,2024-10-11,0.724,0.698,-6.607,0.0669,0.537,3.33e-06,0.417,0.559,96.962
0bvgWq2ZUhwwjLR1AMcQDs,CISTAK,"Era7capone, Batuflex, Narco",2024-09-13,0.819,0.71,-8.549,0.22,0.186,4.69e-05,0.25,0.923,119.985
57w7FOfLpXZ9GWlAooYrSK,Düşmez Kalkmaz,Canbay & Wolker,2024-08-23,0.773,0.756,-6.075,0.161,0.146,2.56e-06,0.355,0.69,116.001
4K64OOHItyspEsQFLobJqn,HER GÜN AĞLADIM,"BEGE, Reynmen",2025-01-17,0.403,0.558,-6.66,0.0404,0.365,0.000123,0.194,0.399,131.971
4Fcoc1T0sMSATaxoidF4ei,Ben Değilim,Mela Bedel,2024-11-15,0.607,0.695,-5.497,0.04,0.428,0.0,0.179,0.57,88.029
5M6QrHGDWdWhyq7hVz3zR8,Seni Seven Kimdi,Derya Bedavacı,2024-11-14,0.509,0.566,-7.388,0.0493,0.308,8.2e-05,0.104,0.264,155.879
65txmqjijZoGYs1irX6tBU,Her Nerdeysen,Ati242,2024-10-11,0.818,0.638,-8.253,0.0897,0.474,0.000267,0.135,0.583,121.951
7AbbuiP5vKiuyFl47Z5jY3,Kufi,Duman,2024-12-13,0.693,0.581,-5.994,0.035,0.573,0.0,0.122,0.555,81.014
5VykLQtjCYF6qFq59HbUg9,Sen Bilmezsin,Dedublüman,2024-03-15,0.532,0.566,-7.802,0.031,0.137,3.81e-05,0.161,0.378,130.005
1f9X5YDmXDxyIwhzB06JJd,Dale Don Dale,ElMusto,2024-05-17,0.802,0.741,-3.413,0.0604,0.139,0.000182,0.0479,0.459,121.974
0d8IQRHUFPOXsAVOPfDSgp,İNTİHAR,"Era7capone, NASTEISHA",2024-09-13,0.708,0.516,-10.6,0.407,0.35,1.09e-06,0.107,0.152,89.985
4MsNwPBADIfVpQ9ZmXNc7B,Kervan,"Bengü, Mustafa Ceceli",2025-01-17,0.552,0.507,-6.256,0.118,0.577,0.0,0.0867,0.616,177.834
7zTNMaXRLjiQwi8rRlvReb,BRAPAP,"ERAY067, Mansur, Organize, Batuflex",2025-01-24,0.769,0.795,-6.044,0.187,0.372,1e-06,0.0625,0.689,125.055
7JVUP1J9urt49OdiFbWGeZ,ESC*BAR,BLOK3,2024-09-13,0.789,0.54,-10.65,0.24,0.314,0.000176,0.103,0.554,100.974
2SVoUZdzxuDuxBdHSO73KF,Yasemen,Afra,2024-10-04,0.429,0.409,-12.433,0.0485,0.613,0.0,0.137,0.211,131.421
3FkWbO7xBYS3a0MJHN6XlV,Mevzu Derin,Soner Sarıkabadayı,2024-11-01,0.616,0.805,-6.238,0.037,0.354,9.55e-06,0.101,0.529,97.987
0Kg4pWKYkIIgjNOSaQdqJQ,Ama Yine Sen,Burak Bulut,2024-11-08,0.519,0.67,-6.134,0.0361,0.321,1.18e-06,0.0826,0.278,150.234
2X4NUYZN0ylbM41ADKYv1X,GELME İSTEMEM,BLOK3,2024-11-01,0.716,0.312,-12.295,0.07,0.238,8.21e-06,0.125,0.145,95.979
0SwRpscOdj6PBhudNVIGpW,ZEHİRLİ GÜL,BLOK3,2024-09-13,0.562,0.564,-12.244,0.0696,0.336,0.0,0.33,0.343,89.666
2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,"Semicenk, Doğu Swag",2024-06-14,0.831,0.606,-4.84,0.0626,0.684,1.04e-06,0.0973,0.883,95.056
300xFtOH49F80uB7BSAsEf,ÇÖZEMEZLER,"Lvbel C5, AKDO",2024-08-08,0.779,0.504,-9.145,0.311,0.0492,3.82e-05,0.0707,0.523,66.905
3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),LISA,2024-10-03,0.733,0.786,-3.951,0.112,0.128,0.0,0.31,0.672,109.954
77rZWogLvZ2NOf248oMd6N,CURSE (รักใครไม่เป็น),"Z9, 2K, Saran",2025-01-29,0.64,0.455,-13.247,0.0603,0.791,1.1e-05,0.0739,0.175,143.945
0V3sKBY7Iypaufb6RzR3Er,เพลงรัก,Three Man Down,2024-10-08,0.543,0.634,-5.242,0.0323,0.376,0.0,0.18,0.509,121.992
7pvu8UPXXIex1bChP4yyiS,ล้มแชมป์ (Only You Can),"Tilly Birds, Polycat",2025-01-14,0.742,0.667,-4.498,0.0711,0.354,0.0,0.121,0.662,103.99
5XGTehBbNk1y0KrdkI1qsK,ท้ายปี,Only Monday,2024-11-19,0.51,0.884,-4.386,0.0351,0.000395,7.6e-05,0.208,0.361,99.934
43eS61ezviPc61XDu6tRYR,เผื่อวันไหนเธอจะกลับมา,guncharlie,2024-02-29,0.596,0.631,-8.884,0.029,0.0232,3.19e-06,0.294,0.49,133.773
5W2IYA5Su42XiI90GDdscj,Yours Ever (feat. Q Flure),"Cocktail, Q Flure",2024-08-29,0.612,0.883,-4.827,0.0285,0.0454,0.0,0.257,0.784,92.0
4kE80JWRissrodmXuo0xYi,ดอกไม้ที่รอฝน (spring),"THE TOYS, NONT TANONT",2024-07-19,0.685,0.438,-9.944,0.0316,0.389,0.0,0.171,0.6,119.987
2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,"Lipta, Mirrr",2024-07-30,0.555,0.648,-7.053,0.037,0.366,0.0,0.318,0.509,75.016
6QdPlI3flfUFMy4JNpsWcG,สุดแต่ใจจะไขว่คว้า,LITTLE JOHN,2025-01-15,0.564,0.885,-5.203,0.0592,0.000437,2.45e-06,0.288,0.207,119.056
4KZRjuldIGTS7AQUPbUvbs,ที่เดิม,PUN,2024-09-19,0.606,0.5,-7.865,0.0282,0.515,0.0,0.103,0.207,82.029
0x5JCTghFaNoVyfyxYyfnB,ใจเป็นนาย กายเป็นบ่าว,เล็ก รัชเมศฐ์,2024-11-18,0.612,0.421,-8.19,0.0376,0.396,1.52e-05,0.113,0.326,127.953
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",2024-08-15,0.477,0.854,-4.715,0.275,0.0858,0.0,0.065,0.314,140.515
7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),YEW,2024-08-15,0.318,0.766,-5.987,0.0443,0.0501,2.53e-05,0.255,0.469,188.069
6d8gjGmu1uNrjjJbLvgyaH,วิงวอน (ex-change),BOWKYLION,2024-11-19,0.668,0.524,-6.459,0.0346,0.604,0.0,0.156,0.59,130.049
4oCZ6UlTx0WFolzaHLJWym,ไม่เปลี่ยนเลย (Best Luck),fellow fellow,2024-11-11,0.629,0.65,-7.994,0.0487,0.0512,0.0,0.17,0.624,137.888
4jyfcb5s4H3hKl0CJXjYei,Proud,fellow fellow,2024-11-11,0.526,0.57,-8.893,0.0619,0.551,0.0,0.131,0.443,146.03
5QxNmQBXpLPemzpDvsuiLM,DAY ONE,PUN,2024-09-19,0.658,0.32,-10.54,0.0317,0.811,0.0,0.0723,0.289,99.929
2a78JDp7YVCyEydtRiHOn7,I Just Wanna Know,PUN,2024-09-19,0.363,0.549,-7.205,0.0381,0.345,0.0,0.159,0.24,204.054
3qT2Jn6s5k5dluHNqThi1X,ไม่ให้ไป,Three Man Down,2024-06-11,0.52,0.852,-4.65,0.04,0.157,0.0,0.279,0.344,146.048
0D9lpJts3mXxe0fvovYUFv,จากตรงนี้ที่(เคย)สวยงาม [La La Bye],AYLA's,2024-03-28,0.605,0.452,-8.951,0.0264,0.47,2.98e-06,0.124,0.294,140.027
40Sxfuw7BqILV8JYMcj2oi,จดจำ,Only Monday,2024-01-23,0.532,0.736,-6.133,0.0274,0.132,1.82e-06,0.135,0.365,74.01
4WkNie7Ys3kDgfmIPvMOsg,น้ำหอม,Cocktail,2024-10-15,0.559,0.817,-7.296,0.0476,0.473,2.24e-05,0.14,0.49,88.959
2LJerOY5jSwO5K6OF9Cyuz,พบรัก,Ink Waruntorn,2024-06-20,0.538,0.768,-5.755,0.152,0.0471,0.0,0.345,0.583,184.094
2OULHL0yM3KbaHC1vlTffC,"The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""",Violette Wautier,2024-09-10,0.568,0.42,-6.29,0.0267,0.562,0.0,0.184,0.461,139.933
2vwjJOcZInBM9VibTxzwSQ,Oopsy Daisy,PP Krit,2025-01-15,0.807,0.833,-4.682,0.0634,0.105,0.0,0.0454,0.81,130.046
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",2024-09-26,0.694,0.651,-6.968,0.0784,0.496,1.36e-05,0.0787,0.471,112.648
7sd6zMrgGpEa7NkQm9TRrg,NADIE,Tito Double P,2024-11-21,0.702,0.843,-4.71,0.114,0.465,0.0,0.12,0.526,92.604
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",2024-08-22,0.745,0.513,-9.116,0.087,0.783,0.0,0.216,0.929,109.935
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,2024-08-22,0.724,0.689,-7.174,0.0524,0.573,6.77e-06,0.0922,0.936,120.208
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",2024-03-10,0.786,0.786,-6.372,0.0512,0.445,2.12e-06,0.0947,0.611,100.123
